Cycle Number,Heat Rate 1 [C/min],Ramp 1 Duration [min],Temperature Dwell 1 [min],Heat Rate 2 [C/min],Ramp 2 Duration [min],Temperature Dwell 2 [min],Vacuum Pressure (*Patm) [Pa],Vacuum Start Time [min],Vacuum Duration [min],Autoclave Pressure (*Patm) [Pa],Autoclave Start Time [min],Autoclave Duration [min],AD. Porosity (%),PR. Porosity (%),Eff. Porosity (%),Max (Fiber Volume Fraction) (%),Cure Cycle Total Time [min],AD. Volume [m^3],PR. Volume [m^3]
694,1,90,60,1,67,120,0.2,20,317,2,60,277,88.53242706,96.56866583,88.94232831,56.5885,337,2.47E-09,3.98E-11
695,1,90,60,1,67,120,0.2,20,317,2,80,257,88.53242706,96.57983006,88.86699045,56.5885,337,2.47E-09,3.20E-11
696,1,90,60,1,67,120,0.2,20,317,3,1,336,88.53242706,96.57077253,89.23295718,57.4706,337,2.47E-09,7.06E-11
697,1,90,60,1,67,120,0.2,20,317,3,20,317,88.53242706,96.57196307,89.23349177,57.4706,337,2.47E-09,7.07E-11
698,1,90,60,1,67,120,0.2,20,317,3,40,297,88.53242706,96.57040288,89.22430849,57.4706,337,2.47E-09,6.97E-11
699,1,90,60,1,67,120,0.2,20,317,3,60,277,88.53242706,96.57254486,89.20014458,57.4706,337,2.47E-09,6.70E-11
700,1,90,60,1,67,120,0.2,20,317,3,80,257,88.53242706,96.58280707,89.1309341,57.4706,337,2.47E-09,5.92E-11
701,1,90,60,1,67,120,0.2,20,317,4,1,336,88.53242706,96.57205138,89.48329593,58.3527,337,2.47E-09,9.92E-11
702,1,90,60,1,67,120,0.2,20,317,4,20,317,88.53242706,96.57190501,89.48366694,58.3527,337,2.47E-09,9.93E-11
703,1,90,60,1,67,120,0.2,20,317,4,40,297,88.53242706,96.5726444,89.4730808,58.3527,337,2.47E-09,9.80E-11
704,1,90,60,1,67,120,0.2,20,317,4,60,277,88.53242706,96.56537937,89.4455259,58.3527,337,2.47E-09,9.50E-11
705,1,90,60,1,67,120,0.2,20,317,4,80,257,88.53242706,96.58933012,89.38478568,58.3527,337,2.47E-09,8.71E-11
706,1,90,60,1,67,120,0.2,40,297,2,1,336,88.53242706,96.57274406,88.88358738,56.5885,337,2.47E-09,3.38E-11
707,1,90,60,1,67,120,0.2,40,297,2,20,317,88.53242706,96.57264335,88.88303813,56.5885,337,2.47E-09,3.37E-11
708,1,90,60,1,67,120,0.2,40,297,2,40,297,88.53242706,96.57085378,88.87805332,56.5885,337,2.47E-09,3.32E-11
709,1,90,60,1,67,120,0.2,40,297,2,60,277,88.53242706,96.55752404,88.83637784,56.5885,337,2.47E-09,2.92E-11
710,1,90,60,1,67,120,0.2,40,297,2,80,257,88.53242706,96.57918374,88.75454372,56.5885,337,2.47E-09,2.09E-11
711,1,90,60,1,67,120,0.2,40,297,3,1,336,88.53242706,96.57529659,89.148172,57.4706,337,2.47E-09,6.13E-11
712,1,90,60,1,67,120,0.2,40,297,3,20,317,88.53242706,96.57547697,89.14767829,57.4706,337,2.47E-09,6.12E-11
713,1,90,60,1,67,120,0.2,40,297,3,40,297,88.53242706,96.57356323,89.14272666,57.4706,337,2.47E-09,6.07E-11
714,1,90,60,1,67,120,0.2,40,297,3,60,277,88.53242706,96.57215151,89.10186915,57.4706,337,2.47E-09,5.64E-11
715,1,90,60,1,67,120,0.2,40,297,3,80,257,88.53242706,96.58276959,89.02601785,57.4706,337,2.47E-09,4.82E-11
716,1,90,60,1,67,120,0.2,40,297,4,1,336,88.53242706,96.57667979,89.40340108,58.3527,337,2.47E-09,8.97E-11
717,1,90,60,1,67,120,0.2,40,297,4,20,317,88.53242706,96.57696829,89.4029222,58.3527,337,2.47E-09,8.96E-11
718,1,90,60,1,67,120,0.2,40,297,4,40,297,88.53242706,96.57348155,89.39835296,58.3527,337,2.47E-09,8.92E-11
719,1,90,60,1,67,120,0.2,40,297,4,60,277,88.53242706,96.57267078,89.35607344,58.3527,337,2.47E-09,8.44E-11
720,1,90,60,1,67,120,0.2,40,297,4,80,257,88.53242706,96.59026529,89.28694291,58.3527,337,2.47E-09,7.60E-11
721,1,90,60,1,67,120,0.2,60,277,2,1,336,88.53242706,96.6015363,88.78908472,56.5885,337,2.47E-09,2.41E-11
722,1,90,60,1,67,120,0.2,60,277,2,20,317,88.53242706,96.59534461,88.787812,56.5885,337,2.47E-09,2.40E-11
723,1,90,60,1,67,120,0.2,60,277,2,40,297,88.53242706,96.59880002,88.78305787,56.5885,337,2.47E-09,2.35E-11
724,1,90,60,1,67,120,0.2,60,277,2,60,277,88.53242706,96.56698067,88.69190504,56.5885,337,2.47E-09,1.50E-11
725,1,90,60,1,67,120,0.2,60,277,2,80,257,88.53242706,0,88.53232315,56.5885,337,2.47E-09,2.53E-14
726,1,90,60,1,67,120,0.2,60,277,3,1,336,88.53242706,96.59864922,89.05703216,57.4706,337,2.47E-09,5.10E-11
727,1,90,60,1,67,120,0.2,60,277,3,20,317,88.53242706,96.59998589,89.05661669,57.4706,337,2.47E-09,5.10E-11
728,1,90,60,1,67,120,0.2,60,277,3,40,297,88.53242706,96.59914416,89.05151674,57.4706,337,2.47E-09,5.05E-11
729,1,90,60,1,67,120,0.2,60,277,3,60,277,88.53242706,96.58835239,88.94477687,57.4706,337,2.47E-09,3.97E-11
730,1,90,60,1,67,120,0.2,60,277,3,80,257,88.53242706,96.38627228,88.62699826,57.4706,337,2.47E-09,9.50E-12
731,1,90,60,1,67,120,0.2,60,277,4,1,336,88.53242706,96.60055853,89.31640482,58.3527,337,2.47E-09,7.89E-11
732,1,90,60,1,67,120,0.2,60,277,4,20,317,88.53242706,96.60117764,89.31599158,58.3527,337,2.47E-09,7.89E-11
733,1,90,60,1,67,120,0.2,60,277,4,40,297,88.53242706,96.60043626,89.31074755,58.3527,337,2.47E-09,7.83E-11
734,1,90,60,1,67,120,0.2,60,277,4,60,277,88.53242706,96.58003294,89.19647249,58.3527,337,2.47E-09,6.64E-11
735,1,90,60,1,67,120,0.2,60,277,4,80,257,88.53242706,96.55178742,88.91589704,58.3527,337,2.47E-09,3.74E-11
736,1,90,60,1,67,120,0.2,80,257,2,1,336,88.53242706,96.67920613,88.79741879,56.5885,337,2.47E-09,2.41E-11
737,1,90,60,1,67,120,0.2,80,257,2,20,317,88.53242706,96.67315099,88.79611154,56.5885,337,2.47E-09,2.40E-11
738,1,90,60,1,67,120,0.2,80,257,2,40,297,88.53242706,96.67652987,88.79120324,56.5885,337,2.47E-09,2.35E-11
739,1,90,60,1,67,120,0.2,80,257,2,60,277,88.53242706,96.61675548,88.76095695,56.5885,337,2.47E-09,2.12E-11
740,1,90,60,1,67,120,0.2,80,257,2,80,257,88.53242706,0,88.53232315,56.5885,337,2.47E-09,2.53E-14
741,1,90,60,1,67,120,0.2,80,257,3,1,336,88.53242706,96.67638276,89.07365231,57.4706,337,2.47E-09,5.10E-11
742,1,90,60,1,67,120,0.2,80,257,3,20,317,88.53242706,96.67768984,89.07322179,57.4706,337,2.47E-09,5.10E-11
743,1,90,60,1,67,120,0.2,80,257,3,40,297,88.53242706,96.67686642,89.0679697,57.4706,337,2.47E-09,5.05E-11
744,1,90,60,1,67,120,0.2,80,257,3,60,277,88.53242706,96.64923508,89.03885842,57.4706,337,2.47E-09,4.81E-11
745,1,90,60,1,67,120,0.2,80,257,3,80,257,88.53242706,96.62917626,88.7324526,57.4706,337,2.47E-09,1.84E-11
746,1,90,60,1,67,120,0.2,80,257,4,1,336,88.53242706,96.67824992,89.34063006,58.3527,337,2.47E-09,7.89E-11
747,1,90,60,1,67,120,0.2,80,257,4,20,317,88.53242706,96.67885528,89.34020329,58.3527,337,2.47E-09,7.89E-11
748,1,90,60,1,67,120,0.2,80,257,4,40,297,88.53242706,96.67813,89.33481134,58.3527,337,2.47E-09,7.83E-11
749,1,90,60,1,67,120,0.2,80,257,4,60,277,88.53242706,96.67903393,89.31207326,58.3527,337,2.47E-09,7.58E-11
750,1,90,60,1,67,120,0.2,80,257,4,80,257,88.53242706,96.63537744,88.97322262,58.3527,337,2.47E-09,4.18E-11
751,1,90,60,1,67,120,0.5,1,336,2,1,336,2.601803857,92.29574238,16.95702947,56.3238,337,2.47E-09,3.73E-11
752,1,90,60,1,67,120,0.5,1,336,2,20,317,2.601803857,92.2902529,16.92283887,56.3238,337,2.47E-09,3.72E-11
753,1,90,60,1,67,120,0.5,1,336,2,40,297,2.601803857,92.28935864,16.75301188,56.3238,337,2.47E-09,3.67E-11
754,1,90,60,1,67,120,0.5,1,336,2,60,277,2.601803857,92.2949328,15.99609159,56.3238,337,2.47E-09,3.44E-11
755,1,90,60,1,67,120,0.5,1,336,2,80,257,2.601803857,92.22817927,13.39560913,56.3238,337,2.47E-09,2.70E-11
756,1,90,60,1,67,120,0.5,1,336,3,1,336,2.601803857,92.29704588,24.89601807,57.2059,337,2.47E-09,6.47E-11
757,1,90,60,1,67,120,0.5,1,336,3,20,317,2.601803857,92.29261759,24.85498724,57.2059,337,2.47E-09,6.46E-11
758,1,90,60,1,67,120,0.5,1,336,3,40,297,2.601803857,92.29537548,24.67817555,57.2059,337,2.47E-09,6.39E-11
759,1,90,60,1,67,120,0.5,1,336,3,60,277,2.601803857,92.29516861,24.02992629,57.2059,337,2.47E-09,6.14E-11
760,1,90,60,1,67,120,0.5,1,336,3,80,257,2.601803857,92.29296163,22.02471806,57.2059,337,2.47E-09,5.41E-11
761,1,90,60,1,67,120,0.5,1,336,4,1,336,2.601803857,92.29587726,31.5091893,58.0881,337,2.47E-09,9.31E-11
762,1,90,60,1,67,120,0.5,1,336,4,20,317,2.601803857,92.29637351,31.47606821,58.0881,337,2.47E-09,9.29E-11
763,1,90,60,1,67,120,0.5,1,336,4,40,297,2.601803857,92.29599929,31.2877581,58.0881,337,2.47E-09,9.20E-11
764,1,90,60,1,67,120,0.5,1,336,4,60,277,2.601803857,92.29353321,30.71546901,58.0881,337,2.47E-09,8.94E-11
765,1,90,60,1,67,120,0.5,1,336,4,80,257,2.601803857,92.29159061,29.03672659,58.0881,337,2.47E-09,8.18E-11
766,1,90,60,1,67,120,0.5,20,317,2,1,336,2.601803857,92.29625848,16.7536526,56.3238,337,2.47E-09,3.67E-11
767,1,90,60,1,67,120,0.5,20,317,2,20,317,2.601803857,92.28990963,16.73612839,56.3238,337,2.47E-09,3.66E-11
768,1,90,60,1,67,120,0.5,20,317,2,40,297,2.601803857,92.29112211,16.56534808,56.3238,337,2.47E-09,3.61E-11
769,1,90,60,1,67,120,0.5,20,317,2,60,277,2.601803857,92.28555527,15.78608384,56.3238,337,2.47E-09,3.38E-11
770,1,90,60,1,67,120,0.5,20,317,2,80,257,2.601803857,92.22978166,13.191264,56.3238,337,2.47E-09,2.64E-11
771,1,90,60,1,67,120,0.5,20,317,3,1,336,2.601803857,92.29354025,24.71975081,57.2059,337,2.47E-09,6.41E-11
772,1,90,60,1,67,120,0.5,20,317,3,20,317,2.601803857,92.29359358,24.71908876,57.2059,337,2.47E-09,6.41E-11
773,1,90,60,1,67,120,0.5,20,317,3,40,297,2.601803857,92.29526846,24.52781085,57.2059,337,2.47E-09,6.33E-11
774,1,90,60,1,67,120,0.5,20,317,3,60,277,2.601803857,92.29669126,23.8774986,57.2059,337,2.47E-09,6.08E-11
775,1,90,60,1,67,120,0.5,20,317,3,80,257,2.601803857,92.29504387,21.86399937,57.2059,337,2.47E-09,5.35E-11
776,1,90,60,1,67,120,0.5,20,317,4,1,336,2.601803857,92.2953201,31.36620376,58.0881,337,2.47E-09,9.24E-11
777,1,90,60,1,67,120,0.5,20,317,4,20,317,2.601803857,92.29425466,31.36525299,58.0881,337,2.47E-09,9.24E-11
778,1,90,60,1,67,120,0.5,20,317,4,40,297,2.601803857,92.2952309,31.16512087,58.0881,337,2.47E-09,9.14E-11
779,1,90,60,1,67,120,0.5,20,317,4,60,277,2.601803857,92.29431316,30.59084483,58.0881,337,2.47E-09,8.88E-11
780,1,90,60,1,67,120,0.5,20,317,4,80,257,2.601803857,92.29435536,28.91041277,58.0881,337,2.47E-09,8.12E-11
781,1,90,60,1,67,120,0.5,40,297,2,1,336,2.601803857,92.2956052,15.47866736,56.3238,337,2.47E-09,3.28E-11
782,1,90,60,1,67,120,0.5,40,297,2,20,317,2.601803857,92.29933573,15.47841166,56.3238,337,2.47E-09,3.28E-11
783,1,90,60,1,67,120,0.5,40,297,2,40,297,2.601803857,92.29498398,15.40248261,56.3238,337,2.47E-09,3.26E-11
784,1,90,60,1,67,120,0.5,40,297,2,60,277,2.601803857,92.28421209,14.5617454,56.3238,337,2.47E-09,3.02E-11
785,1,90,60,1,67,120,0.5,40,297,2,80,257,2.601803857,92.21908082,11.88168964,56.3238,337,2.47E-09,2.28E-11
786,1,90,60,1,67,120,0.5,40,297,3,1,336,2.601803857,92.2992746,23.72074976,57.2059,337,2.47E-09,6.02E-11
787,1,90,60,1,67,120,0.5,40,297,3,20,317,2.601803857,92.29598718,23.70558333,57.2059,337,2.47E-09,6.02E-11
788,1,90,60,1,67,120,0.5,40,297,3,40,297,2.601803857,92.2979275,23.65520286,57.2059,337,2.47E-09,6.00E-11
789,1,90,60,1,67,120,0.5,40,297,3,60,277,2.601803857,92.29669046,22.90010588,57.2059,337,2.47E-09,5.72E-11
790,1,90,60,1,67,120,0.5,40,297,3,80,257,2.601803857,92.22190314,20.67629549,57.2059,337,2.47E-09,4.99E-11
791,1,90,60,1,67,120,0.5,40,297,4,1,336,2.601803857,92.29879376,30.54850012,58.0881,337,2.47E-09,8.85E-11
792,1,90,60,1,67,120,0.5,40,297,4,20,317,2.601803857,92.30108807,30.5477264,58.0881,337,2.47E-09,8.85E-11
793,1,90,60,1,67,120,0.5,40,297,4,40,297,2.601803857,92.29545323,30.49100841,58.0881,337,2.47E-09,8.83E-11
794,1,90,60,1,67,120,0.5,40,297,4,60,277,2.601803857,92.29421186,29.79698578,58.0881,337,2.47E-09,8.52E-11
795,1,90,60,1,67,120,0.5,40,297,4,80,257,2.601803857,92.29424548,28.07226414,58.0881,337,2.47E-09,7.76E-11
796,1,90,60,1,67,120,0.5,60,277,2,1,336,2.601803857,92.304582,12.44273242,56.3238,337,2.47E-09,2.41E-11
797,1,90,60,1,67,120,0.5,60,277,2,20,317,2.601803857,92.29118615,12.40400424,56.3238,337,2.47E-09,2.40E-11
798,1,90,60,1,67,120,0.5,60,277,2,40,297,2.601803857,92.29866084,12.23251712,56.3238,337,2.47E-09,2.35E-11
799,1,90,60,1,67,120,0.5,60,277,2,60,277,2.601803857,92.29669151,10.48451896,56.3238,337,2.47E-09,1.89E-11
800,1,90,60,1,67,120,0.5,60,277,2,80,257,2.601803857,92.06645738,6.267493871,56.3238,337,2.47E-09,8.61E-12
801,1,90,60,1,67,120,0.5,60,277,3,1,336,2.601803857,92.29833556,21.16278612,57.2059,337,2.47E-09,5.10E-11
802,1,90,60,1,67,120,0.5,60,277,3,20,317,2.601803857,92.30122725,21.14804868,57.2059,337,2.47E-09,5.10E-11
803,1,90,60,1,67,120,0.5,60,277,3,40,297,2.601803857,92.2994054,20.99616044,57.2059,337,2.47E-09,5.05E-11
804,1,90,60,1,67,120,0.5,60,277,3,60,277,2.601803857,92.29738336,19.51542631,57.2059,337,2.47E-09,4.55E-11
805,1,90,60,1,67,120,0.5,60,277,3,80,257,2.601803857,92.28756971,16.4236203,57.2059,337,2.47E-09,3.57E-11
806,1,90,60,1,67,120,0.5,60,277,4,1,336,2.601803857,92.30246641,28.39950466,58.0881,337,2.47E-09,7.89E-11
807,1,90,60,1,67,120,0.5,60,277,4,20,317,2.601803857,92.3038057,28.38744757,58.0881,337,2.47E-09,7.89E-11
808,1,90,60,1,67,120,0.5,60,277,4,40,297,2.601803857,92.30235978,28.27686796,58.0881,337,2.47E-09,7.84E-11
809,1,90,60,1,67,120,0.5,60,277,4,60,277,2.601803857,92.29718373,27.06809812,58.0881,337,2.47E-09,7.34E-11
810,1,90,60,1,67,120,0.5,60,277,4,80,257,2.601803857,92.28995306,24.53785569,58.0881,337,2.47E-09,6.34E-11
811,1,90,60,1,67,120,0.5,80,257,2,1,336,2.601803857,92.30590756,12.44438726,56.3238,337,2.47E-09,2.41E-11
812,1,90,60,1,67,120,0.5,80,257,2,20,317,2.601803857,92.2925138,12.40565327,56.3238,337,2.47E-09,2.40E-11
813,1,90,60,1,67,120,0.5,80,257,2,40,297,2.601803857,92.29998724,12.23414039,56.3238,337,2.47E-09,2.35E-11
814,1,90,60,1,67,120,0.5,80,257,2,60,277,2.601803857,92.29696198,11.38251112,56.3238,337,2.47E-09,2.12E-11
815,1,90,60,1,67,120,0.5,80,257,2,80,257,2.601803857,91.8081133,3.279812381,56.3238,337,2.47E-09,1.59E-12
816,1,90,60,1,67,120,0.5,80,257,3,1,336,2.601803857,92.2996621,21.16559641,57.2059,337,2.47E-09,5.10E-11
817,1,90,60,1,67,120,0.5,80,257,3,20,317,2.601803857,92.30255332,21.15085722,57.2059,337,2.47E-09,5.10E-11
818,1,90,60,1,67,120,0.5,80,257,3,40,297,2.601803857,92.30073168,20.99895121,57.2059,337,2.47E-09,5.05E-11
819,1,90,60,1,67,120,0.5,80,257,3,60,277,2.601803857,92.30017201,20.30854923,57.2059,337,2.47E-09,4.81E-11
820,1,90,60,1,67,120,0.5,80,257,3,80,257,2.601803857,92.19527023,12.4475647,57.2059,337,2.47E-09,2.45E-11
821,1,90,60,1,67,120,0.5,80,257,4,1,336,2.601803857,92.3037923,28.40305205,58.0881,337,2.47E-09,7.89E-11
822,1,90,60,1,67,120,0.5,80,257,4,20,317,2.601803857,92.30513135,28.39099385,58.0881,337,2.47E-09,7.89E-11
823,1,90,60,1,67,120,0.5,80,257,4,40,297,2.601803857,92.30352675,28.25617964,58.0881,337,2.47E-09,7.83E-11
824,1,90,60,1,67,120,0.5,80,257,4,60,277,2.601803857,92.30552609,27.67508794,58.0881,337,2.47E-09,7.58E-11
825,1,90,60,1,67,120,0.5,80,257,4,80,257,2.601803857,92.20584334,20.5208158,58.0881,337,2.47E-09,4.95E-11
826,1,90,60,1,67,120,1,1,336,2,1,336,1.342911382,85.19274951,6.450762806,55.8827,337,2.47E-09,2.41E-11
827,1,90,60,1,67,120,1,1,336,2,20,317,1.342911382,85.16896015,6.429561957,55.8827,337,2.47E-09,2.40E-11
828,1,90,60,1,67,120,1,1,336,2,40,297,1.342911382,85.1822229,6.335802506,55.8827,337,2.47E-09,2.35E-11
829,1,90,60,1,67,120,1,1,336,2,60,277,1.342911382,85.17683963,5.872896792,55.8827,337,2.47E-09,2.12E-11
830,1,90,60,1,67,120,1,1,336,2,80,257,1.342911382,85.16000306,4.374172029,55.8827,337,2.47E-09,1.40E-11
831,1,90,60,1,67,120,1,1,336,3,1,336,1.342911382,85.18165671,11.46852705,56.7649,337,2.47E-09,5.10E-11
832,1,90,60,1,67,120,1,1,336,3,20,317,1.342911382,85.18678883,11.45961316,56.7649,337,2.47E-09,5.10E-11
833,1,90,60,1,67,120,1,1,336,3,40,297,1.342911382,85.18354499,11.36784254,56.7649,337,2.47E-09,5.05E-11
834,1,90,60,1,67,120,1,1,336,3,60,277,1.342911382,85.18254058,10.9528201,56.7649,337,2.47E-09,4.81E-11
835,1,90,60,1,67,120,1,1,336,3,80,257,1.342911382,85.18843362,9.649927027,56.7649,337,2.47E-09,4.08E-11
836,1,90,60,1,67,120,1,1,336,4,1,336,1.342911382,85.1889918,16.03885312,57.647,337,2.47E-09,7.89E-11
837,1,90,60,1,67,120,1,1,336,4,20,317,1.342911382,85.19136749,16.03089996,57.647,337,2.47E-09,7.89E-11
838,1,90,60,1,67,120,1,1,336,4,40,297,1.342911382,85.18850905,15.94207813,57.647,337,2.47E-09,7.83E-11
839,1,90,60,1,67,120,1,1,336,4,60,277,1.342911382,85.19204977,15.56092426,57.647,337,2.47E-09,7.58E-11
840,1,90,60,1,67,120,1,1,336,4,80,257,1.342911382,85.18745892,14.37403166,57.647,337,2.47E-09,6.84E-11
841,1,90,60,1,67,120,1,20,317,2,1,336,1.342911382,85.19274951,6.450762806,55.8827,337,2.47E-09,2.41E-11
842,1,90,60,1,67,120,1,20,317,2,20,317,1.342911382,85.16896015,6.429561957,55.8827,337,2.47E-09,2.40E-11
843,1,90,60,1,67,120,1,20,317,2,40,297,1.342911382,85.1822229,6.335802506,55.8827,337,2.47E-09,2.35E-11
844,1,90,60,1,67,120,1,20,317,2,60,277,1.342911382,85.17683963,5.872896792,55.8827,337,2.47E-09,2.12E-11
845,1,90,60,1,67,120,1,20,317,2,80,257,1.342911382,85.16000306,4.374172029,55.8827,337,2.47E-09,1.40E-11
846,1,90,60,1,67,120,1,20,317,3,1,336,1.342911382,85.18165671,11.46852705,56.7649,337,2.47E-09,5.10E-11
847,1,90,60,1,67,120,1,20,317,3,20,317,1.342911382,85.18678883,11.45961316,56.7649,337,2.47E-09,5.10E-11
848,1,90,60,1,67,120,1,20,317,3,40,297,1.342911382,85.18354499,11.36784254,56.7649,337,2.47E-09,5.05E-11
849,1,90,60,1,67,120,1,20,317,3,60,277,1.342911382,85.18254058,10.9528201,56.7649,337,2.47E-09,4.81E-11
850,1,90,60,1,67,120,1,20,317,3,80,257,1.342911382,85.18843362,9.649927027,56.7649,337,2.47E-09,4.08E-11
851,1,90,60,1,67,120,1,20,317,4,1,336,1.342911382,85.1889918,16.03885312,57.647,337,2.47E-09,7.89E-11
852,1,90,60,1,67,120,1,20,317,4,20,317,1.342911382,85.19136749,16.03089996,57.647,337,2.47E-09,7.89E-11
853,1,90,60,1,67,120,1,20,317,4,40,297,1.342911382,85.18850905,15.94207813,57.647,337,2.47E-09,7.83E-11
854,1,90,60,1,67,120,1,20,317,4,60,277,1.342911382,85.19204977,15.56092426,57.647,337,2.47E-09,7.58E-11
855,1,90,60,1,67,120,1,20,317,4,80,257,1.342911382,85.18745892,14.37403166,57.647,337,2.47E-09,6.84E-11
856,1,90,60,1,67,120,1,40,297,2,1,336,1.342911382,85.19274951,6.450762806,55.8827,337,2.47E-09,2.41E-11
857,1,90,60,1,67,120,1,40,297,2,20,317,1.342911382,85.16896015,6.429561957,55.8827,337,2.47E-09,2.40E-11
858,1,90,60,1,67,120,1,40,297,2,40,297,1.342911382,85.1822229,6.335802506,55.8827,337,2.47E-09,2.35E-11
859,1,90,60,1,67,120,1,40,297,2,60,277,1.342911382,85.17683963,5.872896792,55.8827,337,2.47E-09,2.12E-11
860,1,90,60,1,67,120,1,40,297,2,80,257,1.342911382,85.16000306,4.374172029,55.8827,337,2.47E-09,1.40E-11
861,1,90,60,1,67,120,1,40,297,3,1,336,1.342911382,85.18165671,11.46852705,56.7649,337,2.47E-09,5.10E-11
862,1,90,60,1,67,120,1,40,297,3,20,317,1.342911382,85.18678883,11.45961316,56.7649,337,2.47E-09,5.10E-11
863,1,90,60,1,67,120,1,40,297,3,40,297,1.342911382,85.18354499,11.36784254,56.7649,337,2.47E-09,5.05E-11
864,1,90,60,1,67,120,1,40,297,3,60,277,1.342911382,85.18254058,10.9528201,56.7649,337,2.47E-09,4.81E-11
865,1,90,60,1,67,120,1,40,297,3,80,257,1.342911382,85.18843362,9.649927027,56.7649,337,2.47E-09,4.08E-11
866,1,90,60,1,67,120,1,40,297,4,1,336,1.342911382,85.1889918,16.03885312,57.647,337,2.47E-09,7.89E-11
867,1,90,60,1,67,120,1,40,297,4,20,317,1.342911382,85.19136749,16.03089996,57.647,337,2.47E-09,7.89E-11
868,1,90,60,1,67,120,1,40,297,4,40,297,1.342911382,85.18850905,15.94207813,57.647,337,2.47E-09,7.83E-11
869,1,90,60,1,67,120,1,40,297,4,60,277,1.342911382,85.19204977,15.56092426,57.647,337,2.47E-09,7.58E-11
870,1,90,60,1,67,120,1,40,297,4,80,257,1.342911382,85.18745892,14.37403166,57.647,337,2.47E-09,6.84E-11
871,1,90,60,1,67,120,1,60,277,2,1,336,1.342911382,85.19274951,6.450762806,55.8827,337,2.47E-09,2.41E-11
872,1,90,60,1,67,120,1,60,277,2,20,317,1.342911382,85.16896015,6.429561957,55.8827,337,2.47E-09,2.40E-11
873,1,90,60,1,67,120,1,60,277,2,40,297,1.342911382,85.1822229,6.335802506,55.8827,337,2.47E-09,2.35E-11
874,1,90,60,1,67,120,1,60,277,2,60,277,1.342911382,85.17683963,5.872896792,55.8827,337,2.47E-09,2.12E-11
875,1,90,60,1,67,120,1,60,277,2,80,257,1.342911382,85.16000306,4.374172029,55.8827,337,2.47E-09,1.40E-11
876,1,90,60,1,67,120,1,60,277,3,1,336,1.342911382,85.18165671,11.46852705,56.7649,337,2.47E-09,5.10E-11
877,1,90,60,1,67,120,1,60,277,3,20,317,1.342911382,85.18678883,11.45961316,56.7649,337,2.47E-09,5.10E-11
878,1,90,60,1,67,120,1,60,277,3,40,297,1.342911382,85.18354499,11.36784254,56.7649,337,2.47E-09,5.05E-11
879,1,90,60,1,67,120,1,60,277,3,60,277,1.342911382,85.18254058,10.9528201,56.7649,337,2.47E-09,4.81E-11
880,1,90,60,1,67,120,1,60,277,3,80,257,1.342911382,85.18843362,9.649927027,56.7649,337,2.47E-09,4.08E-11
881,1,90,60,1,67,120,1,60,277,4,1,336,1.342911382,85.1889918,16.03885312,57.647,337,2.47E-09,7.89E-11
882,1,90,60,1,67,120,1,60,277,4,20,317,1.342911382,85.19136749,16.03089996,57.647,337,2.47E-09,7.89E-11
883,1,90,60,1,67,120,1,60,277,4,40,297,1.342911382,85.18850905,15.94207813,57.647,337,2.47E-09,7.83E-11
884,1,90,60,1,67,120,1,60,277,4,60,277,1.342911382,85.19204977,15.56092426,57.647,337,2.47E-09,7.58E-11
885,1,90,60,1,67,120,1,60,277,4,80,257,1.342911382,85.18745892,14.37403166,57.647,337,2.47E-09,6.84E-11
886,1,90,60,1,67,120,1,80,257,2,1,336,1.342911382,85.19274951,6.450762806,55.8827,337,2.47E-09,2.41E-11
887,1,90,60,1,67,120,1,80,257,2,20,317,1.342911382,85.16896015,6.429561957,55.8827,337,2.47E-09,2.40E-11
888,1,90,60,1,67,120,1,80,257,2,40,297,1.342911382,85.1822229,6.335802506,55.8827,337,2.47E-09,2.35E-11
889,1,90,60,1,67,120,1,80,257,2,60,277,1.342911382,85.17683963,5.872896792,55.8827,337,2.47E-09,2.12E-11
890,1,90,60,1,67,120,1,80,257,2,80,257,1.342911382,85.16000306,4.374172029,55.8827,337,2.47E-09,1.40E-11
891,1,90,60,1,67,120,1,80,257,3,1,336,1.342911382,85.18165671,11.46852705,56.7649,337,2.47E-09,5.10E-11
892,1,90,60,1,67,120,1,80,257,3,20,317,1.342911382,85.18678883,11.45961316,56.7649,337,2.47E-09,5.10E-11
893,1,90,60,1,67,120,1,80,257,3,40,297,1.342911382,85.18354499,11.36784254,56.7649,337,2.47E-09,5.05E-11
894,1,90,60,1,67,120,1,80,257,3,60,277,1.342911382,85.18254058,10.9528201,56.7649,337,2.47E-09,4.81E-11
895,1,90,60,1,67,120,1,80,257,3,80,257,1.342911382,85.18843362,9.649927027,56.7649,337,2.47E-09,4.08E-11
896,1,90,60,1,67,120,1,80,257,4,1,336,1.342911382,85.1889918,16.03885312,57.647,337,2.47E-09,7.89E-11
897,1,90,60,1,67,120,1,80,257,4,20,317,1.342911382,85.19136749,16.03089996,57.647,337,2.47E-09,7.89E-11
898,1,90,60,1,67,120,1,80,257,4,40,297,1.342911382,85.18850905,15.94207813,57.647,337,2.47E-09,7.83E-11
899,1,90,60,1,67,120,1,80,257,4,60,277,1.342911382,85.19204977,15.56092426,57.647,337,2.47E-09,7.58E-11
900,1,90,60,1,67,120,1,80,257,4,80,257,1.342911382,85.18745892,14.37403166,57.647,337,2.47E-09,6.84E-11
